"System","Dataset","Package","File","Number of anys","Number of any[]","Number of Function","Total annotations"
LambdaNet,top1k-typed-nodeps,statuses,scripts/fetch-iana.ts,0,4,5,26
LambdaNet,top1k-typed-nodeps,statuses,scripts/fetch-nginx.ts,0,0,2,14
LambdaNet,top1k-typed-nodeps,statuses,scripts/fetch-node.ts,0,0,2,14
LambdaNet,top1k-typed-nodeps,statuses,scripts/lib/write.ts,0,2,1,14
LambdaNet,top1k-typed-nodeps,statuses,scripts/version-history.ts,0,1,0,18
LambdaNet,top1k-typed-nodeps,stream-shift,index.ts,0,1,0,5
LambdaNet,top1k-typed-nodeps,strict-uri-encode,index.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,strip-bom,index.ts,0,1,0,2
LambdaNet,top1k-typed-nodeps,strip-final-newline,index.ts,0,1,0,4
LambdaNet,top1k-typed-nodeps,strip-json-comments,benchmark.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,strip-json-comments,index.ts,0,2,3,14
LambdaNet,top1k-typed-nodeps,symbol-observable,es/index.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,symbol-observable,es/ponyfill.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,symbol-observable,index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,symbol-observable,ponyfill.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,symbol-tree,lib/SymbolTree.ts,0,6,8,69
LambdaNet,top1k-typed-nodeps,symbol-tree,lib/SymbolTreeNode.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,symbol-tree,lib/TreeIterator.ts,0,1,0,8
LambdaNet,top1k-typed-nodeps,symbol-tree,lib/TreePosition.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,tapable,.prettierrc.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncParallelBailHook.ts,0,2,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncParallelHook.ts,0,1,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncSeriesBailHook.ts,0,1,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncSeriesHook.ts,0,1,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncSeriesLoopHook.ts,0,1,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/AsyncSeriesWaterfallHook.ts,0,2,1,9
LambdaNet,top1k-typed-nodeps,tapable,lib/Hook.ts,0,1,5,21
LambdaNet,top1k-typed-nodeps,tapable,lib/HookCodeFactory.ts,0,0,3,25
LambdaNet,top1k-typed-nodeps,tapable,lib/HookMap.ts,0,1,1,16
LambdaNet,top1k-typed-nodeps,tapable,lib/MultiHook.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,tapable,lib/SyncBailHook.ts,0,2,3,11
LambdaNet,top1k-typed-nodeps,tapable,lib/SyncHook.ts,0,2,3,11
LambdaNet,top1k-typed-nodeps,tapable,lib/SyncLoopHook.ts,0,2,3,11
LambdaNet,top1k-typed-nodeps,tapable,lib/SyncWaterfallHook.ts,0,2,3,11
LambdaNet,top1k-typed-nodeps,tapable,lib/index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,tapable,lib/util-browser.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,throat,index.ts,0,5,8,43
LambdaNet,top1k-typed-nodeps,throat,perf.ts,0,3,4,9
LambdaNet,top1k-typed-nodeps,through,index.ts,0,2,2,17
LambdaNet,top1k-typed-nodeps,tmpl,lib/tmpl.ts,0,0,2,7
LambdaNet,top1k-typed-nodeps,to-fast-properties,index.ts,0,0,0,7
LambdaNet,top1k-typed-nodeps,trim-newlines,index.ts,0,3,0,9
LambdaNet,top1k-typed-nodeps,tslib,modules/index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,tslib,tslib.es6.ts,0,12,23,172
LambdaNet,top1k-typed-nodeps,tslib,tslib.ts,0,12,47,178
LambdaNet,top1k-typed-nodeps,tweetnacl,nacl-fast.min.ts,0,41,8,472
LambdaNet,top1k-typed-nodeps,tweetnacl,nacl-fast.ts,0,36,20,661
LambdaNet,top1k-typed-nodeps,tweetnacl,nacl.min.ts,0,43,8,464
LambdaNet,top1k-typed-nodeps,tweetnacl,nacl.ts,0,40,19,519
LambdaNet,top1k-typed-nodeps,type,array/ensure.ts,0,2,7,14
LambdaNet,top1k-typed-nodeps,type,array/is.ts,0,1,3,6
LambdaNet,top1k-typed-nodeps,type,array-length/coerce.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,array-length/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,array-like/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,array-like/is.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,big-int/coerce.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,big-int/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,commitlint.config.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,type,constructor/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,constructor/is.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,type,date/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,date/is.ts,0,0,2,3
LambdaNet,top1k-typed-nodeps,type,ensure.ts,0,3,3,18
LambdaNet,top1k-typed-nodeps,type,error/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,error/is.ts,0,0,3,7
LambdaNet,top1k-typed-nodeps,type,finite/coerce.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,finite/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,function/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,function/is.ts,0,0,2,2
LambdaNet,top1k-typed-nodeps,type,integer/coerce.ts,0,0,3,4
LambdaNet,top1k-typed-nodeps,type,integer/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,iterable/ensure.ts,0,2,6,16
LambdaNet,top1k-typed-nodeps,type,iterable/is.ts,0,0,1,4
LambdaNet,top1k-typed-nodeps,type,lib/ensure/min.ts,0,0,1,5
LambdaNet,top1k-typed-nodeps,type,lib/is-to-string-tag-supported.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,type,lib/resolve-error-message.ts,0,0,2,12
LambdaNet,top1k-typed-nodeps,type,lib/resolve-exception.ts,0,0,2,7
LambdaNet,top1k-typed-nodeps,type,lib/safe-to-string.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,type,lib/to-short-string.ts,0,0,1,5
LambdaNet,top1k-typed-nodeps,type,map/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,map/is.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,type,natural-number/coerce.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,natural-number/ensure.ts,0,0,3,7
LambdaNet,top1k-typed-nodeps,type,number/coerce.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,number/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,object/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,object/is.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,type,plain-function/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,plain-function/is.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,type,plain-object/ensure.ts,0,1,7,17
LambdaNet,top1k-typed-nodeps,type,plain-object/is.ts,0,0,6,7
LambdaNet,top1k-typed-nodeps,type,promise/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,promise/is.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,type,prototype/is.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,reg-exp/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,reg-exp/is.ts,0,0,2,7
LambdaNet,top1k-typed-nodeps,type,safe-integer/coerce.ts,0,0,1,4
LambdaNet,top1k-typed-nodeps,type,safe-integer/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,set/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,set/is.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,type,string/coerce.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,string/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,thenable/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,thenable/is.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps,type,time-value/coerce.ts,0,0,2,3
LambdaNet,top1k-typed-nodeps,type,time-value/ensure.ts,0,0,2,6
LambdaNet,top1k-typed-nodeps,type,value/ensure.ts,0,0,2,5
LambdaNet,top1k-typed-nodeps,type,value/is.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,typedarray-to-buffer,index.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,universalify,index.ts,0,1,4,8
LambdaNet,top1k-typed-nodeps,urix,index.ts,0,0,0,3
LambdaNet,top1k-typed-nodeps,util-deprecate,browser.ts,0,1,2,8
LambdaNet,top1k-typed-nodeps,util-deprecate,node.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,utils-merge,index.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,uuid,examples/benchmark/benchmark.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/benchmark/browser.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/benchmark/node.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-esmodules/example.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/example-all.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/example-v1.ts,0,0,2,2
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/example-v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/rollup.config.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/size-v1.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/size-v3.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/size-v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-rollup/size-v5.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/example-all-require.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/example-all.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/example-v1.ts,0,0,2,2
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/example-v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/size-v1.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/size-v3.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/size-v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/size-v5.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/browser-webpack/webpack.config.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/node-commonjs/example.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/node-webpack/example-all.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/node-webpack/example-v1.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/node-webpack/example-v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/node-webpack/webpack.config.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,examples/utils/testpage.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,prettier.config.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/md5-browser.ts,0,7,1,74
LambdaNet,top1k-typed-nodeps,uuid,src/md5.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,uuid,src/native-browser.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,uuid,src/native.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/nil.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/parse.ts,0,1,0,4
LambdaNet,top1k-typed-nodeps,uuid,src/regex.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/rng-browser.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,uuid,src/rng.ts,0,1,0,3
LambdaNet,top1k-typed-nodeps,uuid,src/sha1-browser.ts,0,3,0,25
LambdaNet,top1k-typed-nodeps,uuid,src/sha1.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,uuid,src/stringify.ts,0,1,0,8
LambdaNet,top1k-typed-nodeps,uuid,src/uuid-bin.ts,0,0,0,7
LambdaNet,top1k-typed-nodeps,uuid,src/v1.ts,0,0,0,18
LambdaNet,top1k-typed-nodeps,uuid,src/v3.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,uuid,src/v35.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/v4.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/v5.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,src/validate.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,uuid,src/version.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,uuid,wdio.conf.ts,0,1,0,7
LambdaNet,top1k-typed-nodeps,vary,benchmark/append.ts,0,1,0,8
LambdaNet,top1k-typed-nodeps,vary,benchmark/index.ts,0,1,1,10
LambdaNet,top1k-typed-nodeps,vary,index.ts,0,3,0,18
LambdaNet,top1k-typed-nodeps,webidl-conversions,lib/index.ts,0,3,5,78
LambdaNet,top1k-typed-nodeps,webpack-sources,.eslintrc.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,webpack-sources,.prettierrc.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/CachedSource.ts,0,2,8,31
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/CompatSource.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/ConcatSource.ts,0,5,3,47
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/OriginalSource.ts,0,3,3,15
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/PrefixSource.ts,0,0,1,16
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/RawSource.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/ReplaceSource.ts,0,12,4,73
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/SizeOnlySource.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/Source.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/SourceMapSource.ts,0,0,3,9
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,0,0,2,11
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/createMappingsSerializer.ts,0,0,5,48
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/getFromStreamChunks.ts,0,8,4,40
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/getGeneratedSourceInfo.ts,0,0,1,5
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/getName.ts,0,0,1,3
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/getSource.ts,0,0,1,4
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/readMappings.ts,0,1,1,20
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/splitIntoLines.ts,0,1,1,7
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/splitIntoPotentialTokens.ts,0,1,1,7
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/streamAndGetSourceAndMap.ts,0,3,6,28
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunks.ts,0,0,2,8
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,0,7,10,87
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfRawSource.ts,0,2,4,15
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,0,8,20,92
LambdaNet,top1k-typed-nodeps,webpack-sources,lib/index.ts,0,0,2,4
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,lib/mime-type-parameters.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,lib/mime-type.ts,0,0,0,3
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,lib/parser.ts,0,1,0,7
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,lib/serializer.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,lib/utils.ts,0,1,0,11
LambdaNet,top1k-typed-nodeps,whatwg-mimetype,scripts/get-latest-platform-tests.ts,0,1,1,11
LambdaNet,top1k-typed-nodeps,yallist,.github/workflows/package-json-repo.ts,0,1,0,9
LambdaNet,top1k-typed-nodeps,yallist,iterator.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps,yallist,yallist.ts,0,11,13,63
LambdaNet,top1k-typed-nodeps,yn,index.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps,yn,lenient.ts,0,2,0,16
LambdaNet,top1k-typed-nodeps-es6,@xtuc_long,index.ts,0,10,2,181
LambdaNet,top1k-typed-nodeps-es6,abab,index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,abab,karma.conf.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps-es6,abab,lib/atob.ts,0,0,0,9
LambdaNet,top1k-typed-nodeps-es6,abab,lib/btoa.ts,0,2,0,8
LambdaNet,top1k-typed-nodeps-es6,abbrev,abbrev.ts,0,1,0,13
LambdaNet,top1k-typed-nodeps-es6,acorn-jsx,index.ts,0,1,6,35
LambdaNet,top1k-typed-nodeps-es6,acorn-jsx,xhtml.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,bench/colors.ts,0,2,1,18
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,bench/dryrun.ts,0,0,0,3
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,bench/index.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,bench/load-ansi-colors.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,bench/load-chalk.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/alias.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/chained.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/colors.ts,0,0,1,2
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/nested.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/nesting-bug.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/ok.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/readme-examples.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/screenshot-table.ts,0,2,1,6
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/screenshot.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/styles.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/theme-custom-fn.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/theme.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/theme2.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,examples/unstyle.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,index.ts,0,2,10,36
LambdaNet,top1k-typed-nodeps-es6,ansi-colors,symbols.ts,0,2,0,6
LambdaNet,top1k-typed-nodeps-es6,ansi-regex,fixtures/ansi-codes.ts,0,0,0,5
LambdaNet,top1k-typed-nodeps-es6,ansi-regex,fixtures/view-codes.ts,0,3,1,8
LambdaNet,top1k-typed-nodeps-es6,ansi-regex,index.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps-es6,ansi-styles,index.ts,0,1,3,35
LambdaNet,top1k-typed-nodeps-es6,ansi-styles,screenshot.ts,0,0,0,4
LambdaNet,top1k-typed-nodeps-es6,argparse,argparse.ts,0,23,13,135
LambdaNet,top1k-typed-nodeps-es6,argparse,lib/sub.ts,0,0,0,13
LambdaNet,top1k-typed-nodeps-es6,argparse,lib/textwrap.ts,0,7,0,30
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/check.ts,0,0,0,4
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/arr-diff-3.0.0.ts,0,1,1,8
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/arr-diff-4.0.0.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/array-differ.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/filter.ts,0,2,0,4
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/for-negative.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/for.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/forEach.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/reduce-concat.ts,0,1,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/reduce-push.ts,0,2,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-arguments.ts,0,3,0,11
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-indexof.ts,0,3,0,7
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-multi-unshift.ts,0,5,0,8
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-multi.ts,0,5,0,8
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-push.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-args.ts,0,2,1,12
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-for.ts,0,1,0,8
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-pop-flatten.ts,0,2,0,9
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-pop.ts,0,2,0,9
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice-recurse.ts,0,2,0,9
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-splice.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/code/while-unshift.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/long-dupes.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/long.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/med-short.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/med.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/fixtures/short.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-diff,benchmark/index.ts,0,0,0,3
LambdaNet,top1k-typed-nodeps-es6,arr-diff,index.ts,0,4,0,14
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/check.ts,0,0,0,4
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/2-1-0.ts,0,5,0,9
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/array-union.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/concat-apply.ts,0,0,0,2
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/current.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/for-concat.ts,0,0,0,3
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/for-each.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/for-in.ts,0,4,0,7
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/for.ts,0,1,0,4
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/reduce.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-concat-push.ts,0,3,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-concat.ts,0,2,0,3
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-continue-for.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-for-unique.ts,0,2,0,5
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-for.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-push-apply.ts,0,1,0,4
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-seen.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-while-unique.ts,0,2,0,6
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/code/while-while.ts,0,5,0,10
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/five-arrays.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/ten-arrays.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/fixtures/two-arrays.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,arr-union,benchmark/index.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps-es6,arr-union,index.ts,0,3,0,6
LambdaNet,top1k-typed-nodeps-es6,array-union,index.ts,0,0,1,1
LambdaNet,top1k-typed-nodeps-es6,array-uniq,index.ts,0,1,0,2
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/filter.ts,0,2,0,3
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/for-in.ts,0,2,0,5
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/linear-search-01.ts,0,2,0,3
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/set-immutable.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/set.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/while-hash.ts,0,2,0,4
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/code/while.ts,0,2,0,4
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/long.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/med.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/fixtures/short.ts,0,0,0,0
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/index.ts,0,0,0,1
LambdaNet,top1k-typed-nodeps-es6,array-unique,benchmark/randomize.ts,0,2,0,4
LambdaNet,top1k-typed-nodeps-es6,array-unique,index.ts,0,3,1,10
