Package,File,"Number of errors"
sprintf-js,.eslintrc.ts,0
sprintf-js,benchmark/benchmark.ts,2
sprintf-js,dist/angular-sprintf.min.ts,4
sprintf-js,dist/sprintf.min.ts,8
sprintf-js,gulpfile.ts,9
sprintf-js,src/angular-sprintf.ts,4
sprintf-js,src/sprintf.ts,7
statuses,index.ts,6
statuses,scripts/build.ts,0
statuses,scripts/fetch-apache.ts,1
statuses,scripts/fetch-iana.ts,4
statuses,scripts/fetch-nginx.ts,1
statuses,scripts/fetch-node.ts,1
statuses,scripts/lib/write.ts,2
statuses,scripts/version-history.ts,4
stream-shift,index.ts,0
strict-uri-encode,index.ts,0
strip-bom,index.ts,0
strip-final-newline,index.ts,6
strip-json-comments,benchmark.ts,4
strip-json-comments,index.ts,15
symbol-observable,es/index.ts,0
symbol-observable,es/ponyfill.ts,3
symbol-observable,index.ts,0
symbol-observable,ponyfill.ts,0
symbol-tree,lib/SymbolTree.ts,27
symbol-tree,lib/SymbolTreeNode.ts,21
symbol-tree,lib/TreeIterator.ts,5
symbol-tree,lib/TreePosition.ts,0
tapable,.prettierrc.ts,0
tapable,lib/AsyncParallelBailHook.ts,6
tapable,lib/AsyncParallelHook.ts,2
tapable,lib/AsyncSeriesBailHook.ts,2
tapable,lib/AsyncSeriesHook.ts,2
tapable,lib/AsyncSeriesLoopHook.ts,2
tapable,lib/AsyncSeriesWaterfallHook.ts,4
tapable,lib/Hook.ts,33
tapable,lib/HookCodeFactory.ts,57
tapable,lib/HookMap.ts,13
tapable,lib/MultiHook.ts,9
tapable,lib/SyncBailHook.ts,2
tapable,lib/SyncHook.ts,2
tapable,lib/SyncLoopHook.ts,1
tapable,lib/SyncWaterfallHook.ts,4
tapable,lib/index.ts,0
tapable,lib/util-browser.ts,1
throat,index.ts,3
throat,perf.ts,0
through,index.ts,0
tmpl,lib/tmpl.ts,0
to-fast-properties,index.ts,3
trim-newlines,index.ts,0
tslib,modules/index.ts,1
tslib,tslib.es6.ts,38
tslib,tslib.ts,38
type,array/ensure.ts,3
type,array/is.ts,7
type,array-length/coerce.ts,0
type,array-length/ensure.ts,0
type,array-like/ensure.ts,1
type,array-like/is.ts,0
type,big-int/coerce.ts,0
type,big-int/ensure.ts,0
type,commitlint.config.ts,0
type,constructor/ensure.ts,0
type,constructor/is.ts,2
type,date/ensure.ts,0
type,date/is.ts,2
type,ensure.ts,3
type,error/ensure.ts,0
type,error/is.ts,2
type,finite/coerce.ts,0
type,finite/ensure.ts,0
type,function/ensure.ts,0
type,function/is.ts,1
type,integer/coerce.ts,2
type,integer/ensure.ts,0
type,iterable/ensure.ts,2
type,iterable/is.ts,1
type,lib/ensure/min.ts,0
type,lib/is-to-string-tag-supported.ts,0
type,lib/resolve-error-message.ts,2
type,lib/resolve-exception.ts,0
type,lib/safe-to-string.ts,0
type,lib/to-short-string.ts,1
type,map/ensure.ts,0
type,map/is.ts,3
type,natural-number/coerce.ts,0
type,natural-number/ensure.ts,0
type,number/coerce.ts,0
type,number/ensure.ts,0
type,object/ensure.ts,0
type,object/is.ts,1
type,plain-function/ensure.ts,0
type,plain-function/is.ts,0
type,plain-object/ensure.ts,5
type,plain-object/is.ts,2
type,promise/ensure.ts,0
type,promise/is.ts,3
type,prototype/is.ts,0
type,reg-exp/ensure.ts,0
type,reg-exp/is.ts,3
type,safe-integer/coerce.ts,0
type,safe-integer/ensure.ts,0
type,set/ensure.ts,0
type,set/is.ts,3
type,string/coerce.ts,1
type,string/ensure.ts,0
type,thenable/ensure.ts,0
type,thenable/is.ts,0
type,time-value/coerce.ts,2
type,time-value/ensure.ts,0
type,value/ensure.ts,0
type,value/is.ts,0
typedarray-to-buffer,index.ts,0
universalify,index.ts,5
urix,index.ts,0
util-deprecate,browser.ts,0
util-deprecate,node.ts,0
utils-merge,index.ts,0
uuid,examples/benchmark/benchmark.ts,0
uuid,examples/benchmark/browser.ts,2
uuid,examples/benchmark/node.ts,2
uuid,examples/browser-esmodules/example.ts,3
uuid,examples/browser-rollup/example-all.ts,3
uuid,examples/browser-rollup/example-v1.ts,1
uuid,examples/browser-rollup/example-v4.ts,1
uuid,examples/browser-rollup/rollup.config.ts,2
uuid,examples/browser-rollup/size-v1.ts,1
uuid,examples/browser-rollup/size-v3.ts,1
uuid,examples/browser-rollup/size-v4.ts,1
uuid,examples/browser-rollup/size-v5.ts,1
uuid,examples/browser-webpack/example-all-require.ts,1
uuid,examples/browser-webpack/example-all.ts,3
uuid,examples/browser-webpack/example-v1.ts,1
uuid,examples/browser-webpack/example-v4.ts,1
uuid,examples/browser-webpack/size-v1.ts,1
uuid,examples/browser-webpack/size-v3.ts,1
uuid,examples/browser-webpack/size-v4.ts,1
uuid,examples/browser-webpack/size-v5.ts,1
uuid,examples/browser-webpack/webpack.config.ts,0
uuid,examples/node-commonjs/example.ts,4
uuid,examples/node-webpack/example-all.ts,3
uuid,examples/node-webpack/example-v1.ts,1
uuid,examples/node-webpack/example-v4.ts,1
uuid,examples/node-webpack/webpack.config.ts,0
uuid,examples/utils/testpage.ts,0
uuid,prettier.config.ts,0
uuid,src/index.ts,0
uuid,src/md5-browser.ts,5
uuid,src/md5.ts,0
uuid,src/native-browser.ts,0
uuid,src/native.ts,0
uuid,src/nil.ts,0
uuid,src/parse.ts,0
uuid,src/regex.ts,0
uuid,src/rng-browser.ts,0
uuid,src/rng.ts,0
uuid,src/sha1-browser.ts,2
uuid,src/sha1.ts,0
uuid,src/stringify.ts,0
uuid,src/uuid-bin.ts,2
uuid,src/v1.ts,1
uuid,src/v3.ts,0
uuid,src/v35.ts,4
uuid,src/v4.ts,0
uuid,src/v5.ts,0
uuid,src/validate.ts,0
uuid,src/version.ts,1
uuid,wdio.conf.ts,0
vary,benchmark/append.ts,2
vary,benchmark/index.ts,0
vary,index.ts,5
webidl-conversions,lib/index.ts,35
webpack-sources,.eslintrc.ts,0
webpack-sources,.prettierrc.ts,0
webpack-sources,lib/CachedSource.ts,64
webpack-sources,lib/CompatSource.ts,13
webpack-sources,lib/ConcatSource.ts,37
webpack-sources,lib/OriginalSource.ts,30
webpack-sources,lib/PrefixSource.ts,12
webpack-sources,lib/RawSource.ts,27
webpack-sources,lib/ReplaceSource.ts,46
webpack-sources,lib/SizeOnlySource.ts,3
webpack-sources,lib/Source.ts,0
webpack-sources,lib/SourceMapSource.ts,87
webpack-sources,lib/helpers/__mocks__/createMappingsSerializer.ts,4
webpack-sources,lib/helpers/createMappingsSerializer.ts,38
webpack-sources,lib/helpers/getFromStreamChunks.ts,4
webpack-sources,lib/helpers/getGeneratedSourceInfo.ts,1
webpack-sources,lib/helpers/getName.ts,1
webpack-sources,lib/helpers/getSource.ts,1
webpack-sources,lib/helpers/readMappings.ts,10
webpack-sources,lib/helpers/splitIntoLines.ts,0
webpack-sources,lib/helpers/splitIntoPotentialTokens.ts,0
webpack-sources,lib/helpers/streamAndGetSourceAndMap.ts,2
webpack-sources,lib/helpers/streamChunks.ts,2
webpack-sources,lib/helpers/streamChunksOfCombinedSourceMap.ts,17
webpack-sources,lib/helpers/streamChunksOfRawSource.ts,4
webpack-sources,lib/helpers/streamChunksOfSourceMap.ts,50
webpack-sources,lib/index.ts,11
word-wrap,index.ts,1
xml-name-validator,lib/xml-name-validator.ts,2
xml-name-validator,scripts/benchmark.ts,3
xtend,immutable.ts,0
xtend,mutable.ts,0
yallist,.github/workflows/package-json-repo.ts,0
yallist,iterator.ts,0
yallist,yallist.ts,21
yn,index.ts,1
yn,lenient.ts,4
yocto-queue,index.ts,0
